generation,i,fitness,hash,mom_hash,dad_hash,values
1,61,0.0003982155430470069,-5518946366031557768,-5518946366031557768,1590288235019684878,2  7  6  1  4  0  5  9  3  8
1,62,0.00039811586366161623,5657062271069714904,-836309138891347105,-6069506752445841002,8  5  6  2  3  9  1  6  4  0
1,63,0.0003974227973620182,7243460987943458824,642159133106768197,-6082572855088776622,8  9  3  2  0  7  3  6  5  4
1,64,0.00039545904699653147,7317600042455746553,-6406685126233482019,-4096808589621634635,4  6  0  1  9  1  7  5  3  2
1,65,0.00039500760398954355,-1433065488862139551,7719224785451088604,6014216819936439587,9  1  8  8  4  2  7  5  0  6
1,66,0.00039477576022937564,7109678634952087861,4433027301227004209,5584825075159747450,0  6  1  5  2  6  3  7  4  8
1,67,0.00039385362317854663,6835751832988942811,4725739098442387007,-8326719557997707258,8  9  1  2  6  3  5  0  8  7
1,68,0.00039342225976105976,5521336319831731282,-7231352362333484636,3147267641370936155,8  0  0  6  7  2  5  1  3  4
1,69,0.00039271982464949347,4496349003400740758,7719224785451088604,-7112580208179644776,9  1  8  3  6  2  7  5  0  6
1,70,0.00039265488203170775,5753008121064133360,4090479379220684605,-5616823440260904705,5  0  2  9  8  5  1  6  4  7
1,71,0.0003921198061181345,-6182860581545145226,1049502424229407957,1590288235019684878,8  7  6  0  5  2  7  1  4  9
1,72,0.00039153066332779017,-97581899308309831,-4096808589621634635,-594947280089368187,5  4  0  7  8  2  7  1  6  3
1,73,0.0003910809572399448,-727409928246655343,1067878295929905275,3147267641370936155,1  5  0  0  2  7  3  6  8  9
1,74,0.0003910809572399448,-3652478035253133362,1067878295929905275,1774801968421824608,1  5  5  0  2  7  3  6  8  9
1,75,0.00039102949434777185,-2289242297450694110,2539467426146271016,1049502424229407957,6  5  0  7  1  9  8  1  4  3
1,76,0.00039094142882659696,-6082572855088776622,-6082572855088776622,9148668567811452047,8  9  3  2  0  7  1  6  5  4
1,77,0.00039083130160921293,5584825075159747450,4090479379220684605,5584825075159747450,0  9  1  5  2  6  3  7  4  8
1,78,0.00038598710127591963,-6392860468474414506,4090479379220684605,-5616823440260904705,7  1  8  6  2  3  3  4  0  9
1,79,0.00038512673045358554,5424818467564519691,9148668567811452047,-6529980345527430779,4  8  0  1  2  7  9  6  5  0
1,80,0.00038437248250614876,2737893775070574519,337050524404275218,-2981828239046861169,0  4  6  0  8  9  2  3  7  1
1,81,0.00038398567454547806,-7457509766877323941,3147267641370936155,8998687863405928495,8  1  5  9  1  6  7  2  4  0
1,82,0.0003839641312204843,5989800214101797845,-4096808589621634635,-594947280089368187,3  2  4  1  0  6  9  8  9  5
1,83,0.00038344365460548827,3713974020396804788,4078829777620413678,337050524404275218,3  6  6  0  5  1  7  4  8  2
1,84,0.0003830684523577508,-5255055411116999366,4474322897333351565,1590288235019684878,6  9  4  7  3  2  1  8  8  5
1,85,0.0003829052029286981,7536261044054818180,2539467426146271016,4194482509621354060,3  5  4  2  0  1  9  8  4  6
1,86,0.00038245812275885616,-802311108287193104,2539467426146271016,4194482509621354060,6  5  0  7  1  9  8  2  7  3
1,87,0.0003824302729131351,2338721826706517488,77800601606720289,6025125615216002371,1  5  5  3  0  7  2  4  8  6
1,88,0.0003818619292682194,-1667753326829829034,4725739098442387007,2539467426146271016,8  9  1  2  6  9  5  0  4  7
1,89,0.000380441321211951,-8062014798336062195,7719224785451088604,6014216819936439587,3  9  0  3  4  1  6  5  2  7
1,90,0.0003797078982649308,-9003313912606310487,-6714969264168498163,-7942891547472781901,5  7  6  3  0  2  8  9  8  1
1,91,0.0003789169277891728,-2864744177840583888,1583952027651086741,-2073931589099866714,4  7  1  5  8  2  6  1  0  9
1,92,0.0003780335890583206,-6688512522828328435,-3822492298890987573,5584825075159747450,2  4  6  5  8  1  9  0  4  7
1,93,0.0003771135448958466,-5066067411458315149,279567569954433169,-6520189965425477476,6  2  3  0  1  8  9  4  7  9
1,94,0.000375412122310111,-4280518085912820501,3841689397318479983,-2537762924073831026,6  1  0  8  7  9  2  5  4  0
1,95,0.000375307333433746,286706212076168650,2539467426146271016,1049502424229407957,8  3  6  0  5  2  7  2  4  9
1,96,0.00037398284695046817,2532286582095735992,5584825075159747450,-6529980345527430779,1  8  7  3  5  2  6  9  4  8
1,97,0.00037355848549950905,-4314173648306423673,3841689397318479983,2567495429149819088,7  2  3  8  6  1  4  5  9  8
1,98,0.000373321663103768,-2012439976779297585,5710172343558959437,-2012439976779297585,5  6  8  3  4  2  7  1  0  9
1,99,0.00037278651744618817,4090479379220684605,4090479379220684605,5584825075159747450,7  1  8  6  2  5  3  4  0  9
1,100,0.00037213985100531863,2136054642437846631,-5931126387173675506,3484920481140798866,7  3  0  9  5  2  4  6  0  1
1,101,0.0003718897667640523,7039133132376553025,4653999909049102694,7039133132376553025,6  8  1  5  3  4  0  9  7  2
1,102,0.0003717489537025979,2670854295147276964,4078829777620413678,337050524404275218,0  4  9  5  8  9  2  3  7  1
1,103,0.00037050583212358556,4587515967751272108,1583952027651086741,-2073931589099866714,9  8  3  5  3  6  4  7  0  2
1,104,0.0003704705650465744,-6516580836021379477,-5924342650221485178,995477907391079755,2  9  1  8  5  4  3  7  6  7
1,105,0.00036933332520632585,-2696716039461223219,4433027301227004209,5584825075159747450,3  9  4  0  7  2  8  9  5  1
1,106,0.00036854457148570034,2534351274130852100,-6082572855088776622,3698842790863174324,8  9  3  2  0  7  1  6  5  6
1,107,0.00036815510754026483,-1281818473556933086,2011698877510643923,7039133132376553025,7  1  5  2  4  3  0  6  7  9
1,108,0.0003673631420137931,5393974758310870979,4725739098442387007,2539467426146271016,6  5  0  7  1  3  8  2  4  3
1,109,0.0003658608957603696,-6896665387136669602,5710172343558959437,-5682001617843448472,5  1  7  0  6  8  2  7  3  9
1,110,0.0003658608957603696,-6896665387136669602,5710172343558959437,-5682001617843448472,5  1  7  0  6  8  2  7  3  9
1,111,0.0003658402856438268,-3278378891491820127,-6082572855088776622,-4713510746446907713,8  9  3  2  0  7  8  6  5  4
1,112,0.00036572836206545965,-4061527033074438039,1193289854237261405,9038251113840879477,0  7  3  1  4  2  9  6  3  8
1,113,0.00036524999926704216,9148668567811452047,-6082572855088776622,9148668567811452047,4  8  0  1  2  7  9  6  5  3
1,114,0.00036482121027191835,-2806130245280498423,9148668567811452047,-6529980345527430779,1  8  7  3  5  2  6  9  4  3
1,115,0.00036196865124055725,-7359882268447142510,-2773560774117307243,-2981828239046861169,3  8  5  0  1  6  9  0  4  2
1,116,0.0003604782808503401,-9020862594529097934,-6529980345527430779,8154449549155440344,0  7  9  5  8  1  6  6  4  3
