generation,i,fitness,hash,mom_hash,dad_hash,values
13,120,0.0006747262472440252,-2033116686634925596,-9176114679385235276,-4948515411961699839,1  1  5  1  2  7  7  5  2  6
13,121,0.0006717832366054423,1543110741947890815,3119659240134607289,-4597063609444381100,1  7  3  5  5  7  1  5  2  4
13,122,0.0006670832637764351,-9176114679385235276,-9176114679385235276,-2250258867450380398,1  1  7  1  2  7  7  5  2  6
13,123,0.0006594692597191497,-1530068026751618905,-9176114679385235276,-4948515411961699839,3  7  7  1  0  5  4  1  3  9
13,124,0.00065475423174043,300969658816764085,-3422880441430168271,1473591232796551958,1  7  7  1  7  7  7  5  2  9
13,125,0.0006528027521532264,-5532570408480390214,2736979901071083461,5856938566556737384,3  7  7  1  5  4  1  5  2  6
13,126,0.0006422621830686464,1096651204793691747,7953569160188973581,9089339777837955848,1  7  2  5  7  0  5  5  2  5
13,127,0.0006357783083429162,9009856612283045722,4764279537498199812,6913796250915696876,1  3  3  5  7  0  5  5  2  5
13,128,0.0006324595472101348,-7964070587485475441,-3980239736740185396,-663600874116836492,3  7  7  1  5  4  7  1  8  9
13,129,0.0006251377559533175,-6770538258574217523,7953569160188973581,9089339777837955848,4  2  5  6  7  5  5  3  2  4
13,130,0.0006205295852844393,3923372016720647448,8184602288473667221,-3898589020560030278,1  1  7  1  5  7  0  5  2  6
13,131,0.0006204346111843722,-111098850181694610,-4592093979308166563,-111098850181694610,1  7  8  5  7  4  7  5  2  5
13,132,0.0006155633341666214,5620497248605091167,-2976098173140072397,-3471003739614707577,4  7  2  1  7  7  5  3  2  4
13,133,0.0006155633341666214,807296988176864145,-9176114679385235276,8445051763226446265,4  7  2  1  7  5  5  3  2  4
13,134,0.0006102833954084624,7941486032303435587,-8543958505161993594,3832442800672545339,4  1  0  1  0  4  7  3  2  6
13,135,0.0006054701682377975,-8821144925576426022,3266352919909961615,-6189412110173327124,3  7  5  1  2  4  1  8  8  9
13,136,0.0006036686016435796,335868584279541220,6941159776474721660,640075335744463549,4  2  2  1  0  7  5  3  3  6
13,137,0.0006026943253232641,4135124480304924008,640075335744463549,-6189412110173327124,3  7  5  1  5  7  1  1  3  6
13,138,0.0006026943253232641,4135124480304924008,640075335744463549,-6189412110173327124,3  7  5  1  5  7  1  1  3  6
13,139,0.0005971227810330998,-6583795732054426437,3266352919909961615,-4675135711332372544,3  7  5  5  2  4  1  8  7  9
13,140,0.0005881667606627966,-7178377398413173173,-7178377398413173173,3182763695987036297,3  7  2  5  2  4  1  8  8  9
13,141,0.0005799892230024474,6379144912349680475,-2976098173140072397,-3471003739614707577,1  1  7  1  5  4  7  5  3  6
13,142,0.0005791684791060397,9195390793647793932,-3422880441430168271,9195390793647793932,4  1  7  1  0  4  5  3  3  6
13,143,0.0005781394275710163,-6663277840362096315,-4553265105815540511,-6189412110173327124,3  7  5  1  2  4  5  5  3  5
13,144,0.0005740078892689219,4363925435991395905,640075335744463549,-6189412110173327124,2  7  7  1  0  7  5  5  6  9
13,145,0.0005656040961059996,-159914883764469534,1843389717181362692,-6189412110173327124,2  8  8  1  0  7  0  5  6  6
13,146,0.00056455462283381,1330390398194142146,8184602288473667221,-7472464560602717905,2  7  8  1  0  7  0  5  6  6
13,147,0.0005441102364075839,-799961924192846974,-799961924192846974,1473591232796551958,3  7  5  6  2  1  7  1  6  6
13,148,0.0005242253848832976,-6269373730987209445,3266352919909961615,-4675135711332372544,2  3  8  1  0  0  5  5  8  6
